id,date,ticker,emo_label,senti_label,original,processed,,,,,
103944,2020/7/22,PFE,anxiety,bullish,$PFE Break 38.30 and we are going to retest the high of day ?ë®?ç?Ä,Pfizer Break 38.30 and we are going to retest the high of day  [man astronaut],,,,,
103945,2020/7/22,KO,optimism,bullish,$KO blast off has been initiated ??,Coca-Cola  blast off has been initiated  [raising hands],,,,,
103946,2020/7/22,TSLA,disgust,bearish,"$TSLA Ladies and gentlemen this is your captain speaking but we have come to our final destination... Bears ?êª are now in control! Hype stock, calls will get burnt ?î•","Tesla Ladies and gentlemen this is your captain speaking but we have come to our final destination... Bears  [bear]  are now in control! Hype stock, calls will get burnt  [fire] ",,,,,
103947,2020/7/22,TSLA,excitement,bearish,$TSLA July 1st here we come ?§¶?èª?ç‚?Ô∏è?Ç??Tesla July 1st here we come  [man facepalming light skin tone]  [face with tears of joy]  [ewe],,,,,,
103948,2020/7/22,TSLA,disgust,bearish,$TSLA  imagine buying today at $1550+ today not having a clue about what is about to happen tonight ??,Tesla  imagine buying today at $1550+ today not having a clue about what is about to happen tonight  [face with tears of joy],,,,,
103949,2020/7/22,TSLA,amusement,bearish,$TSLA time to buy some puts ?•∞,Tesla time to buy some puts  [smiling face with hearts],,,,,
103950,2020/7/22,TSLA,surprise,bearish,$TSLA  Wow ?ò≥ this thing is going to break so hard. Company is great but those that got in at this price are going to hurt the most. Would like this to succeed but this thing is a huge risk with no ER numbers yet. Will see!!,Tesla  Wow  [flushed face]  this thing is going to break so hard. Company is great but those that got in at this price are going to hurt the most. Would like this to succeed but this thing is a huge risk with no ER numbers yet. Will see!!,,,,,
103951,2020/7/22,PFE,optimism,bullish,$PFE added here for Long.  Vaccine deal news is making a hype ?ö®,Pfizer added here for Long.  Vaccine deal news is making a hype  [police car light],,,,,
103952,2020/7/22,MSFT,ambiguous,bearish,$MSFT going below 200 before midnight. ??,Microsoft going below 200 before midnight.  [face with tears of joy],,,,,
103953,2020/7/22,BKNG,optimism,bearish,"$BKNG 
Oh yeah, hope this tanks ??","Booking 
Oh yeah, hope this tanks  [middle finger] ",,,,,
103954,2020/7/22,TSLA,excitement,bearish,$TSLA LOOL I?ôm not invested in tesla but I think the bulls are getting a little to greedy ??????,Tesla LOOL I?ôm not invested in tesla but I think the bulls are getting a little to greedy  [face with tears of joy],,,,,
103955,2020/7/22,TSLA,disgust,bearish,$TSLA shorting 70 shares at 1610 (paper) ?§£,Tesla shorting 70 shares at 1610 (paper)  [rolling on the floor laughing],,,,,
103956,2020/7/22,TSLA,disgust,bearish,$TSLA get ready to go under 1k?§£,Tesla get ready to go under 1k [rolling on the floor laughing],,,,,
103957,2020/7/22,TSLA,surprise,bearish,$TSLA lotto put ??ER is already priced in,Tesla lotto put  [eyes] ER is already priced in,,,,,
103958,2020/7/22,PFE,amusement,bullish,$PFE Like this one a lot! I will continue loaded!! ?í∞???§Ô???,Pfizer Like this one a lot! I will continue loaded!!  [money bag]  [wrapped gift]  [red heart]  [party popper],,,,,
103959,2020/7/22,TSLA,amusement,bearish,$TSLA The last Puts are the Best ??,Tesla The last Puts are the Best  [face savoring food],,,,,
103960,2020/7/22,TSLA,ambiguous,bullish,$TSLA let?ôs get this show on the road ??,Tesla let?ôs get this show on the road  [grinning face with big eyes],,,,,
103961,2020/7/22,TSLA,disgust,bullish,"$TSLA They sold short shorts, lowered the model Y price, and announce 2 new factories I think it's gonna be good ??","Tesla They sold short shorts, lowered the model Y price, and announce 2 new factories I think it's gonna be good  [face with tears of joy] ",,,,,
103962,2020/7/22,TSLA,disgust,bullish,"$TSLA 
Harumph. .Harumph. .Harumph. .....
I didn't get a Harumph out that guy .....!
??","Tesla 
Harumph. .Harumph. .Harumph. .....
I didn't get a Harumph out that guy .....!
 [smiling face with open hands] ",,,,,
103963,2020/7/22,MSFT,optimism,bullish,$MSFT just be a long and you?ôll be fine. In it since 84 ?å??Microsoft just be a long and you?ôll be fine. In it since 84  [victory hand medium skin tone],,,,,,
103964,2020/7/22,TSLA,belief,bullish,"$TSLA earnings beat, guidance at 530est.. ???????????????? lets go","Tesla earnings beat, guidance at 530est..  [rocket]         lets go",,,,,
103965,2020/7/22,TSLA,excitement,bullish,$TSLA dont dont ur vibe - congrats Elon and tesla! ??,Tesla dont dont ur vibe - congrats Elon and tesla!  [rocket],,,,,
103966,2020/7/22,TSLA,excitement,bullish,$TSLA I?ôm wearing my short shorts ????,Tesla I?ôm wearing my short shorts  [rocket],,,,,
103967,2020/7/22,TSLA,excitement,bullish,"$TSLA still going since last ER?ôs when I posted this! ??2k on the way, congrats bulls! ??","Tesla still going since last ER?ôs when I posted this!  [party popper] 2k on the way, congrats bulls!  ",,,,,
103968,2020/7/22,TSLA,disgust,bullish,"$TSLA still not hibernating, talk to u tomorrow ?êª","Tesla still not hibernating, talk to u tomorrow  [bear] ",,,,,
103969,2020/7/22,TSLA,amusement,bullish,$TSLA this thing is flying?? Everyone has something to tweet??. Feed went parabolic,Tesla this thing is flying [beaming face with smiling eyes]  Everyone has something to tweet . Feed went parabolic,,,,,
103970,2020/7/22,TSLA,amusement,bullish,$TSLA it will rap like Kanye West tomorrow ??,Tesla it will rap like Kanye West tomorrow  [winking face with tongue],,,,,
103971,2020/7/22,TSLA,belief,bullish,$TSLA imma go burn a couple then go eat some lobster. Dinner and beer is on the bears tonight ?çª,Tesla imma go burn a couple then go eat some lobster. Dinner and beer is on the bears tonight  [clinking beer mugs],,,,,
103972,2020/7/22,TSLA,excitement,bullish,"$TSLA i just hope elon does not announce an offering, as long as he is cool we ??","Tesla i just hope elon does not announce an offering, as long as he is cool we  [smiling face with sunglasses] ",,,,,
103973,2020/7/22,MSFT,anxiety,bullish,$MSFT It dropped before the news ??.. and now it?ôs easily coming up after the news. Very bullish here it?ôs going to be green,Microsoft It dropped before the news  [face with tears of joy] .. and now it?ôs easily coming up after the news. Very bullish here it?ôs going to be green,,,,,
103974,2020/7/22,TSLA,excitement,bullish,$TSLA who's listening? There's gonna be butterflies at the new plant?? ?? I love you Elon ??,Tesla who's listening? There's gonna be butterflies at the new plant [face with tears of joy]   [butterfly]  I love you Elon  [smiling face with heart eyes],,,,,
103975,2020/7/22,PFE,excitement,bullish,"$PFE hopefully this pos hold gains till tomorrow , ??","Pfizer hopefully this pos hold gains till tomorrow ,  [face with tears of joy] ",,,,,
103976,2020/7/22,TSLA,excitement,bullish,$TSLA push for 1800s bulls ??,Tesla push for 1800s bulls  [rocket],,,,,
103977,2020/7/22,MSFT,disgust,bullish,$MSFT lol I can?ôt wait to buy September calls ?§™?§§,Microsoft lol I can?ôt wait to buy September calls  [zany face]  [drooling face],,,,,
103978,2020/7/23,TSLA,amusement,bullish,$TSLA breh telsa gon be ripping breh??,Tesla breh telsa gon be ripping breh [rocket],,,,,
103979,2020/7/23,TSLA,disgust,bullish,$TSLA I feel like all the people saying all options are 100% screwed are just mad they missed out on them ??,Tesla I feel like all the people saying all options are 100% screwed are just mad they missed out on them  [eyes],,,,,
103980,2020/7/23,TSLA,disgust,bullish,$TSLA this is going to explode tomorrow ?í• ?ò≥??,Tesla this is going to explode tomorrow  [collision]   [flushed face]  [rocket],,,,,
103981,2020/7/23,TSLA,excitement,bullish,$TSLA For the win!!! Stupid Robinhooder here again!!!?????????í•,Tesla For the win!!! Stupid Robinhooder here again!!! [rocket]     [collision],,,,,
103982,2020/7/23,MSFT,ambiguous,bullish,$MSFT  pop smoke on are side ????,Microsoft  pop smoke on are side  [smiling face with sunglasses],,,,,
103983,2020/7/23,TSLA,depression,bullish,$TSLA I?ôm still wondering why there is any bearish post all of you look so stupid?ò≠?ò≠,Tesla I?ôm still wondering why there is any bearish post all of you look so stupid [loudly crying face],,,,,
103984,2020/7/23,MSFT,belief,bullish,$MSFT A once in a lifetime pandemic can?ôt even create a speed bump for Mr. softie. DAYUMMMM ?? Please try very hard bears because I need to build a bigger position.,Microsoft A once in a lifetime pandemic can?ôt even create a speed bump for Mr. softie. DAYUMMMM  [face with tears of joy]  Please try very hard bears because I need to build a bigger position.,,,,,
103985,2020/7/23,TSLA,excitement,bullish,$TSLA Now we get Upgraded PTs.....Let?ôs get the ?? started!?•≥,Tesla Now we get Upgraded PTs.....Let?ôs get the  [party popper]  started! [partying face],,,,,
103986,2020/7/23,TSLA,anxiety,bullish,$TSLA when you see red on this ST board.. expect  green soon after. ??,Tesla when you see red on this ST board.. expect  green soon after.  [grinning face with sweat],,,,,
103987,2020/7/23,PFE,confusion,bullish,$PFE 50+ dollar stock by sept? ?§∑?ç‚?Ô∏?Pfizer 50+ dollar stock by sept?  [woman shrugging],,,,,,
103988,2020/7/23,TSLA,excitement,bullish,$TSLA This PM amateur hour is comical. Bears trying so hard to walk this down. Anyone still short here better be ready to cover over $1700 bc that?ôs where this is going and soon ??,Tesla This PM amateur hour is comical. Bears trying so hard to walk this down. Anyone still short here better be ready to cover over $1700 bc that?ôs where this is going and soon  [rocket],,,,,
103989,2020/7/23,TSLA,disgust,bullish,$TSLA hope you clowns loaded up on puts when it broke 1650????,Tesla hope you clowns loaded up on puts when it broke 1650 [face with tears of joy],,,,,
103990,2020/7/23,TSLA,excitement,bullish,$TSLA I bought 40 shares @ 1700 yesterday...am I bag holding or will it rip to 2K EOW? ??????,Tesla I bought 40 shares @ 1700 yesterday...am I bag holding or will it rip to 2K EOW?  [rocket],,,,,
103991,2020/7/23,TSLA,belief,bullish,"$TSLA Now all the naysayers are out, lets head back up???????????????î•?î•?î•?î•?î•?î•","Tesla Now all the naysayers are out, lets head back up [rocket]        [fire]      ",,,,,
103992,2020/7/23,TSLA,optimism,bullish,$TSLA fu¬©Ô∏èkery full effect as this s&p interview goes on,Tesla fu [copyright] kery full effect as this s&p interview goes on,,,,,
103993,2020/7/23,MSFT,disgust,bullish,"$MSFT lol I?ôm 45% MSFT now, ride or die ?ò¨?????î•","Microsoft lol I?ôm 45% MSFT now, ride or die  [grimacing face]  [rocket]  [smiling face with sunglasses]  [fire] ",,,,,
103994,2020/7/23,PFE,belief,bullish,"$PFE ???? bout to reverse, slap that ask ??","Pfizer  [water wave]   bout to reverse, slap that ask  [cowboy hat face] ",,,,,
103995,2020/7/23,TSLA,ambiguous,bullish,$TSLA wow ripper heads off them bears ?êª,Tesla wow ripper heads off them bears  [bear],,,,,
103996,2020/7/23,AAPL,disgust,bullish,$AAPL Bears fantasizing about 370?ôs but forget that it?ôs Apple and ER?ôs are next week ?§£ Just but further expiration calls this?ôll hit 400,Apple Bears fantasizing about 370?ôs but forget that it?ôs Apple and ER?ôs are next week  [rolling on the floor laughing]  Just but further expiration calls this?ôll hit 400,,,,,
103997,2020/7/23,BA,anxiety,bullish,$BA looks like news won?ôt matter anymore .. every bad news is good and good news is excellent.. only upside ?Ö‚?,Boeing looks like news won?ôt matter anymore .. every bad news is good and good news is excellent.. only upside  [check mark button],,,,,
103998,2020/7/23,BA,optimism,bullish,$BA This is it boys. Get ready for the re test ?????? 190,Boeing This is it boys. Get ready for the re test  [rocket]    190,,,,,
103999,2020/7/23,TSLA,anxiety,bullish,$TSLA. Adding shares! THANKS SUCKERS?óÔ?,Tesla. Adding shares! THANKS SUCKERS [red exclamation mark],,,,,
104000,2020/7/23,PFE,excitement,bullish,$PFE Good entry at $38 to swing up to $40 and beyond ??,Pfizer Good entry at $38 to swing up to $40 and beyond  [rocket],,,,,
104001,2020/7/23,BA,excitement,bullish,$BA time to buy?? making a great profit on rinse and repeats!!!,Boeing time to buy [slightly smiling face]  making a great profit on rinse and repeats!!!,,,,,
104002,2020/7/23,TSLA,excitement,bullish,$TSLA probably today after market and then tomorrow in pre market gonna explode crazy like Elon ?????èª?î•?í•??,Tesla probably today after market and then tomorrow in pre market gonna explode crazy like Elon  [grinning face]  [person running light skin tone]  [fire]  [collision]  [rocket],,,,,
104003,2020/7/23,DIS,disgust,bullish,$DIS the reversal is going to be epic ?? shorts gonna be so disappointed,Disney the reversal is going to be epic  [face with tears of joy]  shorts gonna be so disappointed,,,,,
104004,2020/7/23,BA,confusion,bullish,$BA crooks tricks that?ôs all I see! ??,Boeing crooks tricks that?ôs all I see!  [face with monocle],,,,,
104005,2020/7/23,MSFT,anxiety,bullish,$MSFT Bill will save the World. MSFT is a cash cow. $260 stock by end of September. You can go ahead and buy your calls.???Ö‚ù§Ô∏?Microsoft Bill will save the World. MSFT is a cash cow. $260 stock by end of September. You can go ahead and buy your calls. [chart increasing]  [check mark button]  [red heart],,,,,,
104006,2020/7/23,MSFT,disgust,bearish,$MSFT I am selling all my Microsoft products after this horse ?í© wait I don?ôt own any...,Microsoft I am selling all my Microsoft products after this horse  [pile of poo]  wait I don?ôt own any...,,,,,
104007,2020/7/23,TSLA,anxiety,bearish,$TSLA so bleed... yes.. yes slow bleed ?©∏ ?©∏ to a point where... heart has nothing left to pump... Wow!,Tesla so bleed... yes.. yes slow bleed  [drop of blood]    to a point where... heart has nothing left to pump... Wow!,,,,,
104008,2020/7/23,AMZN,depression,bearish,$AMZN wow I bought a straddle thinking it was earnings. Why am I trading ?§¶?èª?ç‚?Ô∏?Amazon wow I bought a straddle thinking it was earnings. Why am I trading  [man facepalming light skin tone],,,,,,
